sales_bedrooms,sales_month_year,sales_price,sales_zipcode,rent_bedrooms,rent_month_year,rent_zipcode,rent_inventory,rent_avg_price
3,31-01-2020,370285.62,99577,3,01-06-2020,99577,14,2022
3,31-01-2020,370285.62,99577,3,01-05-2020,99577,22,1831
3,31-01-2020,370285.62,99577,3,01-04-2020,99577,22,1738
3,31-01-2020,370285.62,99577,3,01-03-2020,99577,17,1634
3,31-01-2020,370285.62,99577,3,01-02-2020,99577,11,1638
3,31-01-2020,370285.62,99577,3,01-01-2020,99577,12,1878
3,31-01-2020,370285.62,99577,3,01-12-2019,99577,12,1864
3,31-01-2020,370285.62,99577,3,01-11-2019,99577,16,1795
3,31-01-2020,370285.62,99577,3,01-10-2019,99577,17,1810
3,31-01-2020,370285.62,99577,3,01-09-2019,99577,17,1876
3,31-01-2020,370285.62,99577,3,01-08-2019,99577,24,1977
3,31-01-2020,370285.62,99577,3,01-07-2019,99577,28,1939
3,31-01-2020,370285.62,99577,3,01-06-2019,99577,33,1832
3,31-01-2020,370285.62,99577,3,01-05-2019,99577,32,1820
3,31-01-2020,370285.62,99577,3,01-04-2019,99577,22,1963
3,31-01-2020,370285.62,99577,3,01-03-2019,99577,25,1839
3,31-01-2020,370285.62,99577,3,01-02-2019,99577,14,1784
3,31-01-2020,370285.62,99577,3,01-01-2019,99577,13,1871
3,31-01-2020,370285.62,99577,3,01-12-2018,99577,16,1846
3,31-01-2020,370285.62,99577,3,01-11-2018,99577,23,1786
3,31-01-2020,370285.62,99577,3,01-10-2018,99577,31,1866
3,31-01-2020,370285.62,99577,3,01-09-2018,99577,26,1892
3,31-01-2020,370285.62,99577,3,01-08-2018,99577,29,1906
3,31-01-2020,370285.62,99577,3,01-07-2018,99577,22,1963
3,31-01-2020,370285.62,99577,3,01-06-2018,99577,15,1870
3,31-01-2020,370285.62,99577,2,01-06-2024,99577,6,2100
3,31-01-2020,370285.62,99577,2,01-04-2024,99577,6,1547
3,31-01-2020,370285.62,99577,2,01-02-2024,99577,6,1292
3,31-01-2020,370285.62,99577,2,01-01-2024,99577,10,1492
3,31-01-2020,370285.62,99577,2,01-12-2023,99577,10,1392
3,31-01-2020,370285.62,99577,2,01-11-2023,99577,9,1301
3,31-01-2020,370285.62,99577,2,01-10-2023,99577,7,1307
3,31-01-2020,370285.62,99577,2,01-09-2023,99577,6,1425
3,31-01-2020,370285.62,99577,2,01-08-2023,99577,9,1491
3,31-01-2020,370285.62,99577,2,01-07-2023,99577,9,1463
3,31-01-2020,370285.62,99577,2,01-06-2023,99577,8,1541
3,31-01-2020,370285.62,99577,2,01-05-2023,99577,13,1589
3,31-01-2020,370285.62,99577,2,01-04-2023,99577,10,1431
3,31-01-2020,370285.62,99577,2,01-03-2023,99577,6,1154
3,31-01-2020,370285.62,99577,2,01-02-2023,99577,7,1175
3,31-01-2020,370285.62,99577,2,01-01-2023,99577,7,1214
3,31-01-2020,370285.62,99577,2,01-12-2022,99577,7,1341
3,31-01-2020,370285.62,99577,2,01-11-2022,99577,12,1348
3,31-01-2020,370285.62,99577,2,01-10-2022,99577,7,1626
3,31-01-2020,370285.62,99577,2,01-09-2022,99577,9,1514
3,31-01-2020,370285.62,99577,2,01-04-2021,99577,8,1574
3,31-01-2020,370285.62,99577,2,01-03-2021,99577,6,1340
3,31-01-2020,370285.62,99577,2,01-02-2021,99577,6,1325
3,31-01-2020,370285.62,99577,2,01-01-2021,99577,10,1396
3,31-01-2020,370285.62,99577,2,01-10-2020,99577,7,1493
3,31-01-2020,370285.62,99577,2,01-09-2020,99577,8,1425
3,31-01-2020,370285.62,99577,2,01-08-2020,99577,6,1329
3,31-01-2020,370285.62,99577,2,01-07-2020,99577,6,1325
3,31-01-2020,370285.62,99577,2,01-06-2020,99577,12,1417
3,31-01-2020,370285.62,99577,2,01-05-2020,99577,8,1375
3,31-01-2020,370285.62,99577,2,01-02-2020,99577,6,1269
3,31-01-2020,370285.62,99577,2,01-01-2020,99577,6,1206
3,31-01-2020,370285.62,99577,2,01-10-2019,99577,6,1332
3,31-01-2020,370285.62,99577,2,01-09-2019,99577,6,1433
3,31-01-2020,370285.62,99577,2,01-08-2019,99577,9,1316
3,31-01-2020,370285.62,99577,2,01-07-2019,99577,7,1031
3,31-01-2020,370285.62,99577,2,01-06-2019,99577,9,1245
3,31-01-2020,370285.62,99577,2,01-05-2019,99577,8,1236
3,31-01-2020,370285.62,99577,2,01-04-2019,99577,9,1244
3,31-01-2020,370285.62,99577,2,01-03-2019,99577,11,1242
3,31-01-2020,370285.62,99577,2,01-02-2019,99577,14,1138
3,31-01-2020,370285.62,99577,2,01-01-2019,99577,15,1419
3,31-01-2020,370285.62,99577,2,01-12-2018,99577,13,1416
3,31-01-2020,370285.62,99577,2,01-11-2018,99577,19,1488
3,31-01-2020,370285.62,99577,2,01-10-2018,99577,10,1620
3,31-01-2020,370285.62,99577,2,01-07-2018,99577,6,1383
3,31-01-2020,370285.62,99577,1,01-05-2023,99577,10,1325
3,31-01-2020,370285.62,99577,1,01-04-2023,99577,9,1353
3,31-01-2020,370285.62,99577,1,01-11-2022,99577,6,1000
3,31-01-2020,370285.62,99577,1,01-04-2019,99577,6,960
3,31-01-2020,370285.62,99577,1,01-01-2019,99577,6,871
3,31-01-2020,370285.62,99577,1,01-12-2018,99577,6,883
3,31-01-2020,370285.62,99577,1,01-11-2018,99577,7,856
4,31-01-2020,449009.5,99577,3,01-02-2023,99577,9,2134
5,31-01-2020,550817.44,99577,3,01-05-2020,99577,22,1831
5,31-01-2020,550817.44,99577,3,01-06-2020,99577,14,2022
5,31-01-2020,550817.44,99577,3,01-07-2020,99577,13,1994
5,31-01-2020,550817.44,99577,3,01-08-2020,99577,16,1816
5,31-01-2020,550817.44,99577,3,01-09-2020,99577,15,1699
5,31-01-2020,550817.44,99577,3,01-10-2020,99577,10,1852
5,31-01-2020,550817.44,99577,3,01-11-2020,99577,7,1820
5,31-01-2020,550817.44,99577,3,01-12-2020,99577,7,1741
5,31-01-2020,550817.44,99577,3,01-01-2021,99577,10,1686
5,31-01-2020,550817.44,99577,3,01-02-2021,99577,8,2044
5,31-01-2020,550817.44,99577,3,01-03-2021,99577,11,2034
5,31-01-2020,550817.44,99577,3,01-04-2021,99577,14,1989
5,31-01-2020,550817.44,99577,3,01-05-2021,99577,15,1982
5,31-01-2020,550817.44,99577,3,01-06-2021,99577,18,2038
5,31-01-2020,550817.44,99577,3,01-07-2021,99577,10,2103
5,31-01-2020,550817.44,99577,3,01-08-2021,99577,17,2106
5,31-01-2020,550817.44,99577,3,01-09-2021,99577,10,2065
5,31-01-2020,550817.44,99577,3,01-10-2021,99577,6,1896
5,31-01-2020,550817.44,99577,3,01-11-2021,99577,6,1969
5,31-01-2020,550817.44,99577,3,01-05-2022,99577,8,1934
5,31-01-2020,550817.44,99577,3,01-06-2022,99577,12,2361
5,31-01-2020,550817.44,99577,3,01-07-2022,99577,6,2142
5,31-01-2020,550817.44,99577,3,01-08-2022,99577,12,2151
5,31-01-2020,550817.44,99577,3,01-09-2022,99577,9,2252
5,31-01-2020,550817.44,99577,3,01-10-2022,99577,6,2408
5,31-01-2020,550817.44,99577,3,01-11-2022,99577,10,2191
5,31-01-2020,550817.44,99577,3,01-12-2022,99577,12,2241
5,31-01-2020,550817.44,99577,3,01-01-2023,99577,14,2243
5,31-01-2020,550817.44,99577,3,01-02-2023,99577,9,2134
5,31-01-2020,550817.44,99577,3,01-04-2023,99577,8,2091
5,31-01-2020,550817.44,99577,3,01-06-2023,99577,7,1998
5,31-01-2020,550817.44,99577,3,01-07-2023,99577,6,2438
5,31-01-2020,550817.44,99577,3,01-08-2023,99577,21,2329
5,31-01-2020,550817.44,99577,3,01-09-2023,99577,25,2352
5,31-01-2020,550817.44,99577,3,01-10-2023,99577,23,2359
5,31-01-2020,550817.44,99577,3,01-11-2023,99577,18,2341
5,31-01-2020,550817.44,99577,3,01-12-2023,99577,16,2338
5,31-01-2020,550817.44,99577,3,01-01-2024,99577,19,2434
5,31-01-2020,550817.44,99577,3,01-02-2024,99577,11,2465
5,31-01-2020,550817.44,99577,3,01-03-2024,99577,9,2439
5,31-01-2020,550817.44,99577,3,01-04-2024,99577,15,2700
5,31-01-2020,550817.44,99577,3,01-05-2024,99577,14,2621
5,31-01-2020,550817.44,99577,3,01-06-2024,99577,21,2556
5,31-01-2020,550817.44,99577,3,01-07-2024,99577,10,2575
5,31-01-2020,550817.44,99577,4,01-06-2018,99577,8,2386
5,31-01-2020,550817.44,99577,4,01-07-2018,99577,10,2374
5,31-01-2020,550817.44,99577,4,01-08-2018,99577,7,2344
5,31-01-2020,550817.44,99577,4,01-09-2018,99577,13,2374
5,31-01-2020,550817.44,99577,4,01-10-2018,99577,14,2216
5,31-01-2020,550817.44,99577,4,01-11-2018,99577,10,2316
5,31-01-2020,550817.44,99577,4,01-12-2018,99577,6,2225
5,31-01-2020,550817.44,99577,4,01-01-2019,99577,6,2274
5,31-01-2020,550817.44,99577,4,01-02-2019,99577,7,1993
5,31-01-2020,550817.44,99577,4,01-03-2019,99577,10,2181
5,31-01-2020,550817.44,99577,4,01-04-2019,99577,9,2422
5,31-01-2020,550817.44,99577,4,01-05-2019,99577,10,2463
5,31-01-2020,550817.44,99577,4,01-06-2019,99577,14,2321
5,31-01-2020,550817.44,99577,4,01-07-2019,99577,10,2157
5,31-01-2020,550817.44,99577,4,01-08-2019,99577,9,2082
5,31-01-2020,550817.44,99577,4,01-09-2019,99577,6,2145
5,31-01-2020,550817.44,99577,4,01-02-2020,99577,7,2114
5,31-01-2020,550817.44,99577,4,01-04-2020,99577,6,2300
5,31-01-2020,550817.44,99577,4,01-05-2020,99577,6,2492
5,31-01-2020,550817.44,99577,4,01-07-2020,99577,7,2461
5,31-01-2020,550817.44,99577,4,01-08-2020,99577,7,2333
5,31-01-2020,550817.44,99577,4,01-09-2020,99577,10,2514
5,31-01-2020,550817.44,99577,4,01-10-2020,99577,6,2515
5,31-01-2020,550817.44,99577,4,01-04-2021,99577,6,2444
5,31-01-2020,550817.44,99577,4,01-05-2021,99577,6,2783
5,31-01-2020,550817.44,99577,4,01-06-2021,99577,6,2608
5,31-01-2020,550817.44,99577,4,01-07-2022,99577,6,2689
5,31-01-2020,550817.44,99577,4,01-08-2022,99577,8,2517
5,31-01-2020,550817.44,99577,4,01-08-2023,99577,6,3317
5,31-01-2020,550817.44,99577,4,01-09-2023,99577,6,2800
5,31-01-2020,550817.44,99577,1,30-06-2025,99577,,1667.5
5,31-01-2020,550817.44,99577,2,30-06-2025,99577,,1799.8
5,31-01-2020,550817.44,99577,3,30-06-2025,99577,,2874
5,31-01-2020,550817.44,99577,4,30-06-2025,99577,,4083.33
4,31-01-2020,449009.5,99577,3,01-02-2024,99577,11,2465
2,31-01-2020,295805.34,99577,1,01-10-2018,99577,9,932
2,31-01-2020,295805.34,99577,1,01-11-2018,99577,7,856
2,31-01-2020,295805.34,99577,1,01-12-2018,99577,6,883
2,31-01-2020,295805.34,99577,1,01-01-2019,99577,6,871
2,31-01-2020,295805.34,99577,1,01-04-2019,99577,6,960
2,31-01-2020,295805.34,99577,1,01-11-2022,99577,6,1000
2,31-01-2020,295805.34,99577,1,01-04-2023,99577,9,1353
2,31-01-2020,295805.34,99577,1,01-05-2023,99577,10,1325
2,31-01-2020,295805.34,99577,2,01-07-2018,99577,6,1383
2,31-01-2020,295805.34,99577,2,01-10-2018,99577,10,1620
2,31-01-2020,295805.34,99577,2,01-11-2018,99577,19,1488
2,31-01-2020,295805.34,99577,2,01-12-2018,99577,13,1416
2,31-01-2020,295805.34,99577,2,01-01-2019,99577,15,1419
2,31-01-2020,295805.34,99577,2,01-02-2019,99577,14,1138
2,31-01-2020,295805.34,99577,2,01-03-2019,99577,11,1242
2,31-01-2020,295805.34,99577,2,01-04-2019,99577,9,1244
2,31-01-2020,295805.34,99577,2,01-05-2019,99577,8,1236
2,31-01-2020,295805.34,99577,2,01-06-2019,99577,9,1245
2,31-01-2020,295805.34,99577,2,01-07-2019,99577,7,1031
2,31-01-2020,295805.34,99577,2,01-08-2019,99577,9,1316
2,31-01-2020,295805.34,99577,2,01-09-2019,99577,6,1433
2,31-01-2020,295805.34,99577,2,01-10-2019,99577,6,1332
2,31-01-2020,295805.34,99577,2,01-01-2020,99577,6,1206
2,31-01-2020,295805.34,99577,2,01-02-2020,99577,6,1269
2,31-01-2020,295805.34,99577,2,01-05-2020,99577,8,1375
2,31-01-2020,295805.34,99577,2,01-06-2020,99577,12,1417
2,31-01-2020,295805.34,99577,2,01-07-2020,99577,6,1325
2,31-01-2020,295805.34,99577,2,01-08-2020,99577,6,1329
2,31-01-2020,295805.34,99577,2,01-09-2020,99577,8,1425
2,31-01-2020,295805.34,99577,2,01-10-2020,99577,7,1493
2,31-01-2020,295805.34,99577,2,01-01-2021,99577,10,1396
2,31-01-2020,295805.34,99577,2,01-02-2021,99577,6,1325
2,31-01-2020,295805.34,99577,2,01-03-2021,99577,6,1340
2,31-01-2020,295805.34,99577,2,01-04-2021,99577,8,1574
2,31-01-2020,295805.34,99577,2,01-09-2022,99577,9,1514
2,31-01-2020,295805.34,99577,2,01-10-2022,99577,7,1626
2,31-01-2020,295805.34,99577,2,01-11-2022,99577,12,1348
2,31-01-2020,295805.34,99577,2,01-12-2022,99577,7,1341
2,31-01-2020,295805.34,99577,2,01-01-2023,99577,7,1214
2,31-01-2020,295805.34,99577,2,01-02-2023,99577,7,1175
2,31-01-2020,295805.34,99577,2,01-03-2023,99577,6,1154
2,31-01-2020,295805.34,99577,2,01-04-2023,99577,10,1431
2,31-01-2020,295805.34,99577,2,01-05-2023,99577,13,1589
2,31-01-2020,295805.34,99577,2,01-06-2023,99577,8,1541
2,31-01-2020,295805.34,99577,2,01-07-2023,99577,9,1463
2,31-01-2020,295805.34,99577,2,01-08-2023,99577,9,1491
2,31-01-2020,295805.34,99577,2,01-09-2023,99577,6,1425
2,31-01-2020,295805.34,99577,2,01-10-2023,99577,7,1307
2,31-01-2020,295805.34,99577,2,01-11-2023,99577,9,1301
2,31-01-2020,295805.34,99577,2,01-12-2023,99577,10,1392
2,31-01-2020,295805.34,99577,2,01-01-2024,99577,10,1492
2,31-01-2020,295805.34,99577,2,01-02-2024,99577,6,1292
2,31-01-2020,295805.34,99577,2,01-04-2024,99577,6,1547
2,31-01-2020,295805.34,99577,2,01-06-2024,99577,6,2100
2,31-01-2020,295805.34,99577,3,01-06-2018,99577,15,1870
2,31-01-2020,295805.34,99577,3,01-07-2018,99577,22,1963
2,31-01-2020,295805.34,99577,3,01-08-2018,99577,29,1906
2,31-01-2020,295805.34,99577,3,01-09-2018,99577,26,1892
2,31-01-2020,295805.34,99577,3,01-10-2018,99577,31,1866
2,31-01-2020,295805.34,99577,3,01-11-2018,99577,23,1786
2,31-01-2020,295805.34,99577,3,01-12-2018,99577,16,1846
2,31-01-2020,295805.34,99577,3,01-01-2019,99577,13,1871
2,31-01-2020,295805.34,99577,3,01-02-2019,99577,14,1784
2,31-01-2020,295805.34,99577,3,01-03-2019,99577,25,1839
2,31-01-2020,295805.34,99577,3,01-04-2019,99577,22,1963
2,31-01-2020,295805.34,99577,3,01-05-2019,99577,32,1820
2,31-01-2020,295805.34,99577,3,01-06-2019,99577,33,1832
2,31-01-2020,295805.34,99577,3,01-07-2019,99577,28,1939
2,31-01-2020,295805.34,99577,3,01-08-2019,99577,24,1977
2,31-01-2020,295805.34,99577,3,01-09-2019,99577,17,1876
2,31-01-2020,295805.34,99577,3,01-10-2019,99577,17,1810
2,31-01-2020,295805.34,99577,3,01-11-2019,99577,16,1795
2,31-01-2020,295805.34,99577,3,01-12-2019,99577,12,1864
2,31-01-2020,295805.34,99577,3,01-01-2020,99577,12,1878
2,31-01-2020,295805.34,99577,3,01-02-2020,99577,11,1638
2,31-01-2020,295805.34,99577,3,01-03-2020,99577,17,1634
2,31-01-2020,295805.34,99577,3,01-04-2020,99577,22,1738
2,31-01-2020,295805.34,99577,3,01-05-2020,99577,22,1831
2,31-01-2020,295805.34,99577,3,01-06-2020,99577,14,2022
2,31-01-2020,295805.34,99577,3,01-07-2020,99577,13,1994
2,31-01-2020,295805.34,99577,3,01-08-2020,99577,16,1816
2,31-01-2020,295805.34,99577,3,01-09-2020,99577,15,1699
2,31-01-2020,295805.34,99577,3,01-10-2020,99577,10,1852
2,31-01-2020,295805.34,99577,3,01-11-2020,99577,7,1820
2,31-01-2020,295805.34,99577,3,01-12-2020,99577,7,1741
2,31-01-2020,295805.34,99577,3,01-01-2021,99577,10,1686
2,31-01-2020,295805.34,99577,3,01-02-2021,99577,8,2044
2,31-01-2020,295805.34,99577,3,01-03-2021,99577,11,2034
2,31-01-2020,295805.34,99577,3,01-04-2021,99577,14,1989
2,31-01-2020,295805.34,99577,3,01-05-2021,99577,15,1982
2,31-01-2020,295805.34,99577,3,01-06-2021,99577,18,2038
2,31-01-2020,295805.34,99577,3,01-07-2021,99577,10,2103
2,31-01-2020,295805.34,99577,3,01-08-2021,99577,17,2106
2,31-01-2020,295805.34,99577,3,01-09-2021,99577,10,2065
2,31-01-2020,295805.34,99577,3,01-10-2021,99577,6,1896
2,31-01-2020,295805.34,99577,3,01-11-2021,99577,6,1969
2,31-01-2020,295805.34,99577,3,01-05-2022,99577,8,1934
2,31-01-2020,295805.34,99577,3,01-06-2022,99577,12,2361
2,31-01-2020,295805.34,99577,3,01-07-2022,99577,6,2142
2,31-01-2020,295805.34,99577,3,01-08-2022,99577,12,2151
2,31-01-2020,295805.34,99577,3,01-09-2022,99577,9,2252
2,31-01-2020,295805.34,99577,3,01-10-2022,99577,6,2408
2,31-01-2020,295805.34,99577,3,01-11-2022,99577,10,2191
2,31-01-2020,295805.34,99577,3,01-12-2022,99577,12,2241
2,31-01-2020,295805.34,99577,3,01-01-2023,99577,14,2243
2,31-01-2020,295805.34,99577,3,01-02-2023,99577,9,2134
2,31-01-2020,295805.34,99577,3,01-04-2023,99577,8,2091
2,31-01-2020,295805.34,99577,3,01-06-2023,99577,7,1998
2,31-01-2020,295805.34,99577,3,01-07-2023,99577,6,2438
2,31-01-2020,295805.34,99577,3,01-08-2023,99577,21,2329
2,31-01-2020,295805.34,99577,3,01-09-2023,99577,25,2352
2,31-01-2020,295805.34,99577,3,01-10-2023,99577,23,2359
2,31-01-2020,295805.34,99577,3,01-11-2023,99577,18,2341
2,31-01-2020,295805.34,99577,3,01-12-2023,99577,16,2338
2,31-01-2020,295805.34,99577,3,01-01-2024,99577,19,2434
2,31-01-2020,295805.34,99577,3,01-02-2024,99577,11,2465
2,31-01-2020,295805.34,99577,3,01-03-2024,99577,9,2439
2,31-01-2020,295805.34,99577,3,01-04-2024,99577,15,2700
2,31-01-2020,295805.34,99577,3,01-05-2024,99577,14,2621
2,31-01-2020,295805.34,99577,3,01-06-2024,99577,21,2556
2,31-01-2020,295805.34,99577,3,01-07-2024,99577,10,2575
2,31-01-2020,295805.34,99577,4,01-06-2018,99577,8,2386
2,31-01-2020,295805.34,99577,4,01-07-2018,99577,10,2374
2,31-01-2020,295805.34,99577,4,01-08-2018,99577,7,2344
2,31-01-2020,295805.34,99577,4,01-09-2018,99577,13,2374
2,31-01-2020,295805.34,99577,4,01-10-2018,99577,14,2216
2,31-01-2020,295805.34,99577,4,01-11-2018,99577,10,2316
2,31-01-2020,295805.34,99577,4,01-12-2018,99577,6,2225
2,31-01-2020,295805.34,99577,4,01-01-2019,99577,6,2274
2,31-01-2020,295805.34,99577,4,01-02-2019,99577,7,1993
2,31-01-2020,295805.34,99577,4,01-03-2019,99577,10,2181
2,31-01-2020,295805.34,99577,4,01-04-2019,99577,9,2422
2,31-01-2020,295805.34,99577,4,01-05-2019,99577,10,2463
2,31-01-2020,295805.34,99577,4,01-06-2019,99577,14,2321
2,31-01-2020,295805.34,99577,4,01-07-2019,99577,10,2157
2,31-01-2020,295805.34,99577,4,01-08-2019,99577,9,2082
2,31-01-2020,295805.34,99577,4,01-09-2019,99577,6,2145
2,31-01-2020,295805.34,99577,4,01-02-2020,99577,7,2114
2,31-01-2020,295805.34,99577,4,01-04-2020,99577,6,2300
2,31-01-2020,295805.34,99577,4,01-05-2020,99577,6,2492
2,31-01-2020,295805.34,99577,4,01-07-2020,99577,7,2461
2,31-01-2020,295805.34,99577,4,01-08-2020,99577,7,2333
2,31-01-2020,295805.34,99577,4,01-09-2020,99577,10,2514
2,31-01-2020,295805.34,99577,4,01-10-2020,99577,6,2515
2,31-01-2020,295805.34,99577,4,01-04-2021,99577,6,2444
2,31-01-2020,295805.34,99577,4,01-05-2021,99577,6,2783
2,31-01-2020,295805.34,99577,4,01-06-2021,99577,6,2608
2,31-01-2020,295805.34,99577,4,01-07-2022,99577,6,2689
2,31-01-2020,295805.34,99577,4,01-08-2022,99577,8,2517
2,31-01-2020,295805.34,99577,4,01-08-2023,99577,6,3317
2,31-01-2020,295805.34,99577,4,01-09-2023,99577,6,2800
2,31-01-2020,295805.34,99577,1,30-06-2025,99577,,1667.5
2,31-01-2020,295805.34,99577,2,30-06-2025,99577,,1799.8
2,31-01-2020,295805.34,99577,3,30-06-2025,99577,,2874
2,31-01-2020,295805.34,99577,4,30-06-2025,99577,,4083.33
4,31-01-2020,449009.5,99577,1,01-10-2018,99577,9,932
4,31-01-2020,449009.5,99577,1,01-11-2018,99577,7,856
4,31-01-2020,449009.5,99577,1,01-12-2018,99577,6,883
4,31-01-2020,449009.5,99577,1,01-01-2019,99577,6,871
4,31-01-2020,449009.5,99577,1,01-04-2019,99577,6,960
4,31-01-2020,449009.5,99577,1,01-11-2022,99577,6,1000
4,31-01-2020,449009.5,99577,1,01-04-2023,99577,9,1353
4,31-01-2020,449009.5,99577,1,01-05-2023,99577,10,1325
4,31-01-2020,449009.5,99577,2,01-07-2018,99577,6,1383
4,31-01-2020,449009.5,99577,2,01-10-2018,99577,10,1620
4,31-01-2020,449009.5,99577,2,01-11-2018,99577,19,1488
4,31-01-2020,449009.5,99577,2,01-12-2018,99577,13,1416
4,31-01-2020,449009.5,99577,2,01-01-2019,99577,15,1419
4,31-01-2020,449009.5,99577,2,01-02-2019,99577,14,1138
4,31-01-2020,449009.5,99577,2,01-03-2019,99577,11,1242
4,31-01-2020,449009.5,99577,2,01-04-2019,99577,9,1244
4,31-01-2020,449009.5,99577,2,01-05-2019,99577,8,1236
4,31-01-2020,449009.5,99577,2,01-06-2019,99577,9,1245
4,31-01-2020,449009.5,99577,2,01-07-2019,99577,7,1031
4,31-01-2020,449009.5,99577,2,01-08-2019,99577,9,1316
4,31-01-2020,449009.5,99577,2,01-09-2019,99577,6,1433
4,31-01-2020,449009.5,99577,2,01-10-2019,99577,6,1332
4,31-01-2020,449009.5,99577,2,01-01-2020,99577,6,1206
4,31-01-2020,449009.5,99577,2,01-02-2020,99577,6,1269
4,31-01-2020,449009.5,99577,2,01-05-2020,99577,8,1375
4,31-01-2020,449009.5,99577,2,01-06-2020,99577,12,1417
4,31-01-2020,449009.5,99577,2,01-07-2020,99577,6,1325
4,31-01-2020,449009.5,99577,2,01-08-2020,99577,6,1329
4,31-01-2020,449009.5,99577,2,01-09-2020,99577,8,1425
4,31-01-2020,449009.5,99577,2,01-10-2020,99577,7,1493
4,31-01-2020,449009.5,99577,2,01-01-2021,99577,10,1396
4,31-01-2020,449009.5,99577,2,01-02-2021,99577,6,1325
4,31-01-2020,449009.5,99577,2,01-03-2021,99577,6,1340
4,31-01-2020,449009.5,99577,2,01-04-2021,99577,8,1574
4,31-01-2020,449009.5,99577,2,01-09-2022,99577,9,1514
4,31-01-2020,449009.5,99577,2,01-10-2022,99577,7,1626
4,31-01-2020,449009.5,99577,2,01-11-2022,99577,12,1348
4,31-01-2020,449009.5,99577,2,01-12-2022,99577,7,1341
4,31-01-2020,449009.5,99577,2,01-01-2023,99577,7,1214
4,31-01-2020,449009.5,99577,2,01-02-2023,99577,7,1175
4,31-01-2020,449009.5,99577,2,01-03-2023,99577,6,1154
4,31-01-2020,449009.5,99577,2,01-04-2023,99577,10,1431
4,31-01-2020,449009.5,99577,2,01-05-2023,99577,13,1589
4,31-01-2020,449009.5,99577,2,01-06-2023,99577,8,1541
4,31-01-2020,449009.5,99577,2,01-07-2023,99577,9,1463
4,31-01-2020,449009.5,99577,2,01-08-2023,99577,9,1491
4,31-01-2020,449009.5,99577,2,01-09-2023,99577,6,1425
4,31-01-2020,449009.5,99577,2,01-10-2023,99577,7,1307
4,31-01-2020,449009.5,99577,2,01-11-2023,99577,9,1301
4,31-01-2020,449009.5,99577,2,01-12-2023,99577,10,1392
4,31-01-2020,449009.5,99577,2,01-01-2024,99577,10,1492
4,31-01-2020,449009.5,99577,2,01-02-2024,99577,6,1292
4,31-01-2020,449009.5,99577,2,01-04-2024,99577,6,1547
4,31-01-2020,449009.5,99577,2,01-06-2024,99577,6,2100
4,31-01-2020,449009.5,99577,3,01-06-2018,99577,15,1870
4,31-01-2020,449009.5,99577,3,01-07-2018,99577,22,1963
4,31-01-2020,449009.5,99577,3,01-08-2018,99577,29,1906
4,31-01-2020,449009.5,99577,3,01-09-2018,99577,26,1892
4,31-01-2020,449009.5,99577,3,01-10-2018,99577,31,1866
4,31-01-2020,449009.5,99577,3,01-11-2018,99577,23,1786
4,31-01-2020,449009.5,99577,3,01-12-2018,99577,16,1846
4,31-01-2020,449009.5,99577,3,01-01-2019,99577,13,1871
4,31-01-2020,449009.5,99577,3,01-02-2019,99577,14,1784
4,31-01-2020,449009.5,99577,3,01-03-2019,99577,25,1839
4,31-01-2020,449009.5,99577,3,01-04-2019,99577,22,1963
4,31-01-2020,449009.5,99577,3,01-05-2019,99577,32,1820
4,31-01-2020,449009.5,99577,3,01-06-2019,99577,33,1832
4,31-01-2020,449009.5,99577,3,01-07-2019,99577,28,1939
4,31-01-2020,449009.5,99577,3,01-08-2019,99577,24,1977
4,31-01-2020,449009.5,99577,3,01-09-2019,99577,17,1876
4,31-01-2020,449009.5,99577,3,01-10-2019,99577,17,1810
4,31-01-2020,449009.5,99577,3,01-11-2019,99577,16,1795
4,31-01-2020,449009.5,99577,3,01-12-2019,99577,12,1864
4,31-01-2020,449009.5,99577,3,01-01-2020,99577,12,1878
4,31-01-2020,449009.5,99577,3,01-02-2020,99577,11,1638
4,31-01-2020,449009.5,99577,3,01-03-2020,99577,17,1634
4,31-01-2020,449009.5,99577,3,01-04-2020,99577,22,1738
4,31-01-2020,449009.5,99577,3,01-05-2020,99577,22,1831
4,31-01-2020,449009.5,99577,3,01-06-2020,99577,14,2022
4,31-01-2020,449009.5,99577,3,01-07-2020,99577,13,1994
4,31-01-2020,449009.5,99577,3,01-08-2020,99577,16,1816
4,31-01-2020,449009.5,99577,3,01-09-2020,99577,15,1699
4,31-01-2020,449009.5,99577,3,01-10-2020,99577,10,1852
4,31-01-2020,449009.5,99577,3,01-11-2020,99577,7,1820
4,31-01-2020,449009.5,99577,3,01-12-2020,99577,7,1741
4,31-01-2020,449009.5,99577,3,01-01-2021,99577,10,1686
4,31-01-2020,449009.5,99577,3,01-02-2021,99577,8,2044
4,31-01-2020,449009.5,99577,3,01-03-2021,99577,11,2034
4,31-01-2020,449009.5,99577,3,01-04-2021,99577,14,1989
4,31-01-2020,449009.5,99577,3,01-05-2021,99577,15,1982
4,31-01-2020,449009.5,99577,3,01-06-2021,99577,18,2038
